"Guid","AccountId","Amount","CloseDate","ContactId","Description","ForecastCategoryName","IsExcludedFromTerritory2Filter","LeadSource","Name","NextStep","Probability","SBQQ__Contracted__c","SBQQ__CreateContractedPrices__c","SBQQ__OrderGroupID__c","SBQQ__Ordered__c","SBQQ__PrimaryQuote__c","SBQQ__QuotePricebookId__c","SBQQ__Renewal__c","StageName","Type","sbaa__ApprovalStatus__c","sbaa__ApprovalStep__c","sbaa__StepApproved__c","sbaa__SubmittedDate__c"
3b8507ef-6e46-4f41-8cac-ed9464951d6f,1098258e-d45b-4ac7-90cd-fab554adcaf6,75000.0,2023-05-05,"#N/A","#N/A",Pipeline,false,"#N/A",Devcast - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
3bd2b4b2-d78e-442d-8b2e-9bd8e22c2668,bddbb6df-6ce2-43e5-902a-a661f778cb5d,72395.0,2022-08-16,"#N/A","#N/A",Omitted,false,"#N/A",DabZ - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
3dcdd0a1-599a-478e-921a-0c2566b501b7,f3855926-5709-433c-a591-e3c433a61a06,50000.0,2020-06-18,"#N/A",Initial deal for 500 widgets. We expect follow-on business with a potential upside of 4000 additional widgets over the next 12 months.,Closed,false,Advertisement,salesforce.com - 500 Widgets,Closed!,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,Existing Business,"#N/A","#N/A",false,"#N/A"
3de4f3c2-3eba-43fa-8efd-e4dbd76f187d,3423b8b9-6cce-4d18-859d-a8038c282090,11550.0,2023-03-15,"#N/A","#N/A",Pipeline,false,"#N/A",Aivee - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
3e4cd325-1b4f-492e-808e-67db19526f30,8efc09ef-d9ae-4b5f-be17-92fc9e76da0f,75000.0,2023-05-05,"#N/A","#N/A",Pipeline,false,"#N/A",Topicware - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
3e4ef5ef-6993-46a6-9862-950a13125c32,2b4cbdbc-676b-4852-b8f2-a2fdab989332,32395.00000002,2022-12-30,"#N/A","#N/A",Closed,false,"#N/A",Browsedrive - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
3e692562-8691-4c33-91df-ba5a497826dd,f63f14e4-b7d5-4a7e-9130-ca7403aca915,11550.0,2023-03-15,"#N/A","#N/A",Pipeline,false,"#N/A",Topiclounge - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
3ed4192d-1ff5-4b42-be40-c4d833fa55d5,7f224066-a0da-4b4d-bf48-7f0687601c41,11550.0,2023-03-15,"#N/A","#N/A",Pipeline,false,"#N/A",Viva - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
3fc9745f-ccc5-4329-837c-e3f723d9ca01,b6f628ef-1fe3-4ffb-9efc-bda9bd7abd5d,72395.0,2022-08-16,"#N/A","#N/A",Omitted,false,"#N/A",Topicstorm - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
3fd40160-c0e4-4193-a049-dc017468ecd6,4a5abac7-ba82-4838-801c-1f7dc2e47764,34995.0,2023-01-09,"#N/A","#N/A",Pipeline,false,"#N/A",Feedbug - Additional Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
41042c07-232c-4d93-8438-47728fb2624b,0ec56f46-bfeb-43ca-a0fe-ee7b4d5d9872,72395.0,2023-03-07,"#N/A","#N/A",Pipeline,false,"#N/A",Kwideo - Initial Sale,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
4186a593-4012-437f-bbe6-fc757b7d6ff3,ddde3134-f909-45de-b72c-f4d578b6f5ff,69095.0,2023-03-01,"#N/A","#N/A",Pipeline,false,"#N/A",Fliptune - SOW 3,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
41f474af-bbab-437a-992f-74ce23dd61b9,8eebf68d-e884-43c2-a1f0-fd6dba421b19,75000.0,2023-05-05,"#N/A","#N/A",Pipeline,false,"#N/A",Lazzy - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
42f5b2f0-9331-40d5-8932-2f42d549d17f,1b59e988-428a-467d-b5e9-cf8c9488777c,75000.0,2023-05-05,"#N/A","#N/A",Pipeline,false,"#N/A",Skaboo - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
437f8295-d19a-462c-9b46-1f24279f2993,9a38a4cb-1593-4203-8711-6d2312f18a82,72395.0,2023-03-07,"#N/A","#N/A",Pipeline,false,"#N/A",Zoonoodle - Initial Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
439e84d7-a76d-4e37-b246-830bbe5f331f,a0c61fd0-97a7-4187-9c59-bcdf04436979,32395.00000002,2023-02-27,"#N/A","#N/A",Closed,false,"#N/A",Uidoo - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
43fde53e-1649-4900-80e2-8069101de28b,8b2f73b7-52a1-4166-9d22-f25c75661015,18050.0,2023-03-15,"#N/A","#N/A",Pipeline,false,"#N/A",Oodoo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
44468333-cc92-4cf7-a7b9-2d68df9b1cb3,34c266ad-7cd8-43f5-8f35-356bb3760f82,72395.0,2022-08-16,"#N/A","#N/A",Omitted,false,"#N/A",Topicshots - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
449b7caa-afdd-4ad9-8c6b-7338073acd8d,0f9a7288-25ba-40cb-b266-ded28f99b890,32395.00000002,2022-12-30,"#N/A","#N/A",Closed,false,"#N/A",Quimm - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
45b9bc5a-0728-46b3-8bc2-f443d864c41c,a6463219-00ee-4bba-b35c-e8fdcb8b07a1,72395.0,2021-09-01,"#N/A","#N/A",Closed,false,"#N/A",Edgepulse - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4633db28-1b4f-4c48-83f5-695680159d6e,19635baf-1eb1-4d90-8cac-798e946f5e6f,32395.00000002,2022-12-30,"#N/A","#N/A",Closed,false,"#N/A",Shufflester - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
47a66988-515d-44f0-bd69-9c88ae9a805f,b488c265-9235-4304-809e-df884bb5a54c,18050.0,2023-03-15,"#N/A","#N/A",Pipeline,false,"#N/A",Jetpulse - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
47a8212d-8009-456d-b724-b44bd8cb3f13,7fa05403-e6b9-4f51-b24c-d6051958332b,32395.00000002,2022-12-30,"#N/A","#N/A",Closed,false,"#N/A",Kayveo - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
47c3ba29-51f1-4d43-ab13-2204c9fb6d0d,2d30791f-7355-4257-b73b-799996edcd1c,32395.00000002,2022-12-30,"#N/A","#N/A",Closed,false,"#N/A",Agimba - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
484e44aa-4526-4a57-8ad4-657701e9c600,eaca7f19-9679-48a4-a905-7897790a19af,51495.0,2023-01-08,"#N/A","#N/A",Pipeline,false,"#N/A",Twiyo - Additional Sale,"#N/A",60.0,false,false,"#N/A",false,"#N/A","#N/A",false,Id. Decision Makers,"#N/A","#N/A","#N/A",false,"#N/A"
489701cf-f992-46d0-8df5-9bd4ce3b5e39,0c4d0cb0-2c02-4857-a39a-a258ebde6e77,100082.0,2023-03-21,"#N/A","#N/A",Pipeline,false,"#N/A",Jaxworks - Upsell,"#N/A",70.0,false,false,"#N/A",false,"#N/A","#N/A",false,Perception Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
48ce40b6-18e4-40bf-a451-eb44ed60a552,4b335761-e12c-4d6f-8dca-81e789bb16ae,34249.0,2023-04-01,"#N/A","#N/A",Closed,false,"#N/A",Camimbo - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
49248e2f-2ea7-476a-816d-3da5e7012470,105e0bfb-42f9-40e1-848e-b501543e98cf,72395.0,2022-08-16,"#N/A","#N/A",Omitted,false,"#N/A",Avaveo - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
49b48be7-3055-46ca-b40a-b68ea693949f,0715ab92-f36e-41d0-b292-1d1c6c8a51ad,100082.0,2023-05-05,"#N/A","#N/A",Pipeline,false,"#N/A",Mybuzz - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
4a104210-baf2-4fed-b0eb-7a571ce8b96a,15026ec5-313e-4620-a78c-dac719e11c37,32395.00000002,2022-12-30,"#N/A","#N/A",Closed,false,"#N/A",Shuffletag - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4b688989-4c37-479c-9cd6-ebe5a4e6dbca,7f224066-a0da-4b4d-bf48-7f0687601c41,72395.0,2022-08-16,"#N/A","#N/A",Omitted,false,"#N/A",Viva - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
4bcce88c-0c28-43e9-925e-77b7c47a8760,164eed94-aed2-4d59-b118-06abf669502b,31495.0,2022-12-01,"#N/A","#N/A",Pipeline,false,"#N/A",Noba - Additional Sale,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
4c8bc0f7-4d71-4e5a-a9bb-1633c9034c38,f7126b0c-dfdb-499c-903e-5db268ede17a,100082.0,2023-05-05,"#N/A","#N/A",Pipeline,false,"#N/A",Fatz - New Business,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
4cef5fa8-4de5-40f3-8ad6-29cec5a15b04,2f2fa8b5-0341-424e-a182-849d4459fc6f,34995.0,2022-11-06,"#N/A","#N/A",Pipeline,false,"#N/A",Dynava - Additional Sale,"#N/A",70.0,false,false,"#N/A",false,"#N/A","#N/A",false,Perception Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
4cfb5179-6484-4e7c-87b7-cc8fc57f26f1,a158563e-b4e6-400d-83ab-5abae43e143c,72395.0,2022-08-01,"#N/A","#N/A",Omitted,false,"#N/A",Brightdog - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
4cfdcdb6-51bb-40dd-979c-6edc5d4875a9,0d5bd2e4-7ab2-4091-92c3-bd882627b476,32395.00000002,2022-12-30,"#N/A","#N/A",Closed,false,"#N/A",Kamba - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4d6a7967-e77b-4ba4-a577-7b9a2f7d056f,93ab094f-0d7d-43f2-95ea-ad289143b903,72395.0,2022-08-16,"#N/A","#N/A",Omitted,false,"#N/A",JumpXS - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
4e7f96d2-8d99-455d-b7f7-b689a1605661,7f224066-a0da-4b4d-bf48-7f0687601c41,75000.0,2023-05-05,"#N/A","#N/A",Pipeline,false,"#N/A",Viva - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
4e9ee33f-64e0-43ab-a5e5-9ad0d01b05b8,2ef1a23d-2f43-42e6-8df6-845f3016dde2,72395.0,2023-03-16,"#N/A","#N/A",Pipeline,false,"#N/A",Skyvu - SOW 3,"#N/A",70.0,false,false,"#N/A",false,"#N/A","#N/A",false,Perception Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
4f0715cf-3c7f-4a80-9262-1e7878ef49b5,61c1f731-4cf1-4964-af62-2a623a0575ff,100082.0,2023-05-05,"#N/A","#N/A",Pipeline,false,"#N/A",Jabbersphere - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
4f1b9a13-1c14-40f4-88c6-939cd9e83dc2,03927fae-28f8-4481-a974-fb06668e2951,100082.0,2023-05-05,"#N/A","#N/A",Pipeline,false,"#N/A",Edgetag - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
4f9de2f6-d1f2-477f-90df-0daf2c321d8b,bddbb6df-6ce2-43e5-902a-a661f778cb5d,32395.00000002,2022-12-30,"#N/A","#N/A",Closed,false,"#N/A",DabZ - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
500d5baf-b15b-4762-9b80-297f2560bf94,db09d8c6-6574-4cbf-bb31-4cdd1be2b226,11550.0,2023-03-15,"#N/A","#N/A",Pipeline,false,"#N/A",Eamia - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
5068917e-4b3b-4416-bb55-3d146bf3fafa,71fe8f6b-f5d4-4246-a83e-ac1590f36142,72395.0,2022-08-16,"#N/A","#N/A",Omitted,false,"#N/A",Dynabox - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
50abf8e3-7801-4739-82ef-485d3716b714,a6463219-00ee-4bba-b35c-e8fdcb8b07a1,72395.0,2022-11-29,"#N/A","#N/A",Pipeline,false,"#N/A",Edgepulse - Additional Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
50f96ac3-999e-4255-bd74-31488b8cb4a1,4a5abac7-ba82-4838-801c-1f7dc2e47764,72395.0,2022-08-16,"#N/A","#N/A",Omitted,false,"#N/A",Feedbug - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
512c8f97-a7ec-4d2f-87b7-d4b3e20c7ae8,c248a3d7-d703-4789-bd58-3cce798c7bf7,100082.0,2023-05-05,"#N/A","#N/A",Pipeline,false,"#N/A",Topicblabh-Sto Associates - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
514bce6b-7df7-413e-9bd7-700ac90a70bb,af4c2525-8321-4072-aefb-91dbeda5be8f,11550.0,2023-03-15,"#N/A","#N/A",Pipeline,false,"#N/A",Meeveo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
51bbfea8-1e1e-44d1-9405-0f3725dbba24,2f2fa8b5-0341-424e-a182-849d4459fc6f,75995.0,2023-03-07,"#N/A","#N/A",Pipeline,false,"#N/A",Dynava - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
52460f66-2809-45cf-bbef-0fd59d12c937,a158563e-b4e6-400d-83ab-5abae43e143c,100082.0,2023-05-05,"#N/A","#N/A",Pipeline,false,"#N/A",Brightdog - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
5274ec2e-9fa9-483b-a3d0-2774275763a3,198079c9-7543-4b63-8305-5f32edde4c5f,29995.0,2022-10-17,"#N/A","#N/A",Closed,false,"#N/A",Voolith - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
52a533d2-ed8f-47ba-8cf7-3cd03d1e82d1,1784e0ad-6c71-45e2-b758-c499a5223e7e,32395.00000002,2022-12-30,"#N/A","#N/A",Closed,false,"#N/A",Tazzy - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
5304057d-0fac-4b05-8326-4a12f6c8799e,71f7addf-4196-473a-9cd3-0a2732bb8b6c,72395.0,2023-03-07,"#N/A","#N/A",Pipeline,false,"#N/A",Zoomlounge - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
537a9f20-a68e-4ada-8bde-22347b49ee3b,cf492dd5-7749-4f8f-ba07-1402ba470e99,72395.0,2023-03-07,"#N/A","#N/A",Pipeline,false,"#N/A",Realcube - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
53b8ef2e-a965-44f0-a212-1ff462a208e0,7e39942d-a0bb-4a25-8a35-877e96f63359,72395.0,2022-08-16,"#N/A","#N/A",Omitted,false,"#N/A",Voonix - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
542c9993-0bab-4c14-a8f9-47741698a2db,4180212d-9f5d-4844-90f2-700d9e086c9d,72395.0,2022-06-17,"#N/A","#N/A",Omitted,false,"#N/A",Podcat - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
543fe1e1-1857-4b59-aa54-478977938265,6b6d6071-f7c5-4675-8cf8-6986ed65f506,11250.0,2023-03-15,"#N/A","#N/A",Pipeline,false,"#N/A",Plambee - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
54d336d0-8e3d-44a3-90ed-13c2e8c78cc8,9c73038a-e5d6-4e29-9fbf-8c65f22e7a1c,72395.0,2023-03-07,"#N/A","#N/A",Pipeline,false,"#N/A",Dabfeed - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
55b60f5e-0cb0-496c-9b5f-8928fc3cd5e8,004cebd2-98f4-4396-b531-a4301bc74fd0,72395.0,2023-03-07,"#N/A","#N/A",Pipeline,false,"#N/A",Yakitrit-Germain Hospital - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
567dbd13-0d99-428b-b6df-6ceb3a0dac76,be5225aa-0960-4af7-910b-5a8ffa6e6900,"#N/A",2031-01-02,"#N/A","#N/A",Pipeline,false,"#N/A",Fizzly Products,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
567ea6aa-c0e3-48f3-9a95-52b5653a101b,576dfd9d-49a9-463a-b800-4ac10b2c0d04,43497.0,2023-03-01,"#N/A","#N/A",Pipeline,false,"#N/A",Yamia - SOW 2,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
56ec0740-c457-4791-8489-a29866f0f995,f3810e7a-44cb-4101-b167-709eb640edf3,18350.0,2023-03-15,"#N/A","#N/A",Pipeline,false,"#N/A",Mydo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
56ec1903-1984-4e98-9575-6e3bc0cfc103,29c75b69-8325-4165-892f-118f1be09b52,6817.81,2023-12-28,"#N/A","#N/A",Pipeline,false,"#N/A",Fizzly Products,"#N/A",10.0,false,false,"#N/A",false,469f4e9c-9d3e-4399-9a5e-fe2165a0f160,"#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
56f5c423-88b9-460c-8100-d6399f4973c4,dd6b1107-ca37-41a7-b650-ee5ba3050172,32395.00000002,2023-02-27,"#N/A","#N/A",Closed,false,"#N/A",Gigaclub - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
57ae2de0-0d92-45fe-b88e-ca7bba44a867,73368318-a7ec-4785-b896-8da380a8b898,72395.0,2022-08-16,"#N/A","#N/A",Omitted,false,"#N/A",Edgeclub - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
58a0edf0-aaef-4ba1-adac-d3cf6d555030,a6463219-00ee-4bba-b35c-e8fdcb8b07a1,11250.0,2023-03-15,"#N/A","#N/A",Pipeline,false,"#N/A",Edgepulse - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
58bea3a3-6604-4ce0-a232-f66908578276,be39d2da-45b4-4852-aac6-d070581791bd,72395.0,2022-08-16,"#N/A","#N/A",Omitted,false,"#N/A",Digitube - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
58c9569a-f776-47c7-bf65-a1b82c84dc73,1d3b1c33-c80b-4560-b953-370f2fbe7c6d,32395.00000002,2023-02-27,"#N/A","#N/A",Closed,false,"#N/A",Eadel - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
58e3858b-afdb-4d27-a46b-437d86bb9946,b6f628ef-1fe3-4ffb-9efc-bda9bd7abd5d,34995.0,2023-01-19,"#N/A","#N/A",Pipeline,false,"#N/A",Topicstorm - Additional Sale,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
59647e5d-d9ff-4af0-8e05-c620df9cbe29,004cebd2-98f4-4396-b531-a4301bc74fd0,32395.00000002,2022-12-30,"#N/A","#N/A",Closed,false,"#N/A",Yakitrit-Germain Hospital - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
59d76d9c-b8a5-4e07-83c9-35cb7002bdcc,02d85a2a-8be6-446d-a0c5-d35a8c00c83d,24640.0,2023-02-23,"#N/A","#N/A",Pipeline,false,"#N/A",Roomm - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
5a15cf82-8f0c-47df-9c0f-68d83af46136,393e41db-ba9d-4c14-8256-8d97b8306fc2,72395.0,2023-03-16,"#N/A","#N/A",Pipeline,false,"#N/A",Tazz -SOW 3,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
5a478e36-a639-4fbd-93c0-a050c2508114,c62b7c4c-6cf0-406a-8d31-8961c700b96d,32395.00000002,2022-12-30,"#N/A","#N/A",Closed,false,"#N/A",Fanoodle - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
5aa04073-c2ce-4cac-b562-695b9d4f7c7c,6afbeacd-677c-4754-b694-1eecd83211f6,32395.00000002,2023-02-27,"#N/A","#N/A",Closed,false,"#N/A",Chatterpoint - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
5b18b471-bf5c-4db8-b64e-7687319b0756,481c2b85-8eb0-461f-91a4-4ae96ef225be,100082.0,2023-05-05,"#N/A","#N/A",Pipeline,false,"#N/A",Divavu - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
5b70e647-2094-4f03-99fc-fb58f5502e42,2b4cbdbc-676b-4852-b8f2-a2fdab989332,11550.0,2023-03-15,"#N/A","#N/A",Pipeline,false,"#N/A",Browsedrive - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
5bbf9e97-e262-41c8-b7df-a4e1a8be980c,978504dd-1535-4162-adbd-f34d00a53c92,34350.0,2023-01-29,"#N/A","#N/A",Pipeline,false,"#N/A",Yodel - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
5be269ac-5efb-4d59-bac8-6620d8c844b8,5cfcfc21-6656-4793-9e92-74acf5217267,72395.0,2023-03-01,"#N/A","#N/A",Pipeline,false,"#N/A",Oloo - SOW 1,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
5bf16a39-247e-4ff7-8221-d75360e053b1,1d3b1c33-c80b-4560-b953-370f2fbe7c6d,34995.0,2023-02-28,"#N/A","#N/A",Pipeline,false,"#N/A",Eadel - Additional Sale,"#N/A",90.0,false,false,"#N/A",false,"#N/A","#N/A",false,Negotiation/Review,"#N/A","#N/A","#N/A",false,"#N/A"
