"Guid","Description","OpportunityId","Quantity","SBQQ__ParentID__c","SBQQ__QuoteLine__c","SBQQ__SubscriptionType__c","ServiceDate","SortOrder","TotalPrice","UnitPrice","sbaa__ApprovalStatus__c"
3f4ffb4e-297d-4c86-bcc5-be7eb3a87db2,"#N/A",085d136a-ea0a-4105-bc0f-073efd6fbbf2,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
3f5ce508-6cba-4ea5-9509-81a9036fbe15,"#N/A",0e8d89bc-10c2-4616-b2e1-e725ac51a416,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
3f60256c-6776-4618-adac-f26b6c43e071,"#N/A",9f55bada-1746-4cbe-91a1-ff030bd9c1c8,25.0,"#N/A","#N/A","#N/A","#N/A","#N/A",20000.0,800.0,"#N/A"
3f623df8-3528-4388-a74b-6bd7a4a593c1,"#N/A",ecfb52c8-2dcc-47f4-a9eb-ed2b66a05500,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
3f69a154-f3d1-4da9-83d4-a51e017073bb,"#N/A",209618cb-b026-458d-9315-c590bc0b1955,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
3f6aff7d-38d4-40e7-b2a9-76df45c4665b,"#N/A",e41451be-38f2-4d66-b886-2fe4def9dc2d,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
3f74c938-d2c4-4675-94d9-e7c2f0dcc4ac,"#N/A",c0ce9ed6-7fef-4aa8-ad00-e69d112385b7,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
3f7b80f9-c7ec-46b4-b9dc-2a8b8da05b69,"#N/A",f175c5fc-83d2-4a1e-b5e4-f9df7df7a7e8,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
3f86b405-d169-4328-b8f8-2072c1e08221,"#N/A",e0c66825-70a2-4b53-b1bb-fc937b48aaed,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
3f8753d2-b9a7-4e0b-89f3-f46c7d2b7eca,"#N/A",59647e5d-d9ff-4af0-8e05-c620df9cbe29,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
3f898535-5828-4a57-8c7c-d9d5a58f0da5,"#N/A",5d9022f0-3f26-4d48-86fe-38790c3f2d30,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
3fab2a3b-c224-4aa1-aced-e53d722311bf,"#N/A",9790e3c7-7e6a-4ae6-a805-86c643e3f9d5,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
3faf99cc-9970-487d-b23e-47ac97b5607c,"#N/A",d2503cee-fda0-40b7-8820-2fa1240e69c6,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1000.0,1000.0,"#N/A"
3fb9ac01-5345-4067-8bb9-bc57d2d9fcef,"#N/A",2c8850f1-fdb4-4591-831f-1745de564f66,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
3fcff4d3-7d04-447c-81a6-8d18dde68287,"#N/A",237b5fd9-0368-4b19-9669-5e1f030fadc1,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
4000b894-fa21-4093-bd57-0a95e47f7d4a,"#N/A",5b18b471-bf5c-4db8-b64e-7687319b0756,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
401ce43c-e8af-4130-8f38-33cd1a0f2187,"#N/A",2ef816ff-b415-45c0-851d-c6148acc27d0,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
401e05d3-c8ce-4c14-8949-7e77c8d8da4a,"#N/A",da2e5b28-b316-40ae-9066-908fee783e4c,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
4046546b-da43-405e-9c64-a5da455c5346,"#N/A",1d812bad-2086-4977-bdf3-2c13c88b5c69,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2000.0,2000.0,"#N/A"
40633be5-3494-4a95-bd6e-2733566c4fcb,"#N/A",5e68008d-0145-437d-9ff9-12123314c5d6,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
4073509f-7e9b-4773-b1b7-911efc227981,"#N/A",bd64ae50-5ace-4898-b839-aca1b84db54d,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
4074d674-a925-4573-9fe6-96dc8b982b5f,"#N/A",f107ce63-6a57-4eaa-9b28-d3b34ff594b4,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
4080f198-d083-4388-8bd3-18bac91c7853,"#N/A",e27839fc-bf03-4fb0-8a72-d85989e0f9e2,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
409e14e2-c297-441b-b436-29346c6e3d60,"#N/A",31fda92a-ab63-4284-a119-d6f7b09e2add,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
40a9d1f7-55b5-4156-8605-9cf3a1f9c1d7,"#N/A",27fe96f7-57ef-4600-84fa-1e81d1d9a512,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
40b384a6-7aa9-4818-8069-33f32ecc79de,"#N/A",5aa04073-c2ce-4cac-b562-695b9d4f7c7c,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
40b8ae88-2270-436d-a307-593056f0beed,"#N/A",f4926407-b3a1-43c7-a4d4-d3b3bd9a5f83,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
40c25855-8511-4bf6-83c7-eeea8988ff32,"#N/A",010166e4-e87b-4ad5-9af3-e31863b8f93a,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
40f227f7-6cc9-47b2-ad1c-7c633a93d571,"#N/A",8ea880c9-c044-4c43-adde-aee87699ee88,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
4104cda2-7070-4b73-8de1-0aa2bbb9b0ee,"#N/A",c72b4181-8fb2-4f06-86c8-ee0362c74974,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
41288e63-553f-40ae-a952-17e7e3495bb2,"#N/A",bfdad22a-b7ca-40d2-974f-f845f13f5f9c,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
4133d52e-81d0-42ff-8992-daf27961f941,"#N/A",d92cc409-6fdd-430f-b4db-a489597333a4,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
413e571d-a128-4630-89b5-8e1915fd200f,"#N/A",0152b4d5-13fc-4d78-be75-26deeb8a8eba,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
4153e56a-8912-4880-b9a7-413ef0a76206,"#N/A",23e3880c-1d05-4217-b287-ff82dd672878,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
4166e916-95ce-4735-bb1e-26961fc59ce1,"#N/A",484e44aa-4526-4a57-8ad4-657701e9c600,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
41883710-f108-4c63-99a5-3345a499663b,"#N/A",d5581846-7770-4b71-917e-6e45c3338754,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
41b438ea-38d0-42ee-b6de-a5e816fd0960,"#N/A",5dce0fa6-32d8-43ea-a3d4-91453b201d97,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
41dc451e-e0d2-4af7-ac01-1feb206ae676,"#N/A",1d238b9f-8891-4612-9385-5a68f18f421e,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
41f0cddd-345f-407b-9d7c-c512c6568e93,"#N/A",5c90095c-b2ce-4811-acc3-0007ee324c44,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
41f59e80-1918-41a8-a737-36d65af01323,"#N/A",be2778ba-4f6d-41b5-b160-76738d9b9cca,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
42048cc2-0c2c-4bf6-8fca-8564b3c45c69,"#N/A",0db9b1d5-203d-43d8-8039-f9f73098a74c,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
423544ac-7b22-45c6-a030-c35589673a4c,"#N/A",5304057d-0fac-4b05-8326-4a12f6c8799e,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
4244396a-e759-4225-926f-a57f299168cf,"#N/A",10af8692-2896-4242-97f4-9825180f9e2e,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
42523fe8-6eeb-4329-8191-b250edc8774f,"#N/A",70d7a42a-5bee-4196-8677-5498da2cba5f,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
425fe322-b6ee-4c86-b988-58b38ee6f825,"#N/A",cab4520d-4d06-46c5-b004-4084d0102c04,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
4286fc5c-b823-4d38-80a6-44bc67a158c3,"#N/A",86e266be-b838-4bbb-b13c-d7f6255e9863,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",20000.0,2000.0,"#N/A"
428857be-16ae-4b7d-aec9-0c914d87208e,"#N/A",e8b31b2b-69f7-4dfd-a268-408fa8193ed8,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
4290c627-cf8c-4c27-8029-f18c21077dfa,"#N/A",33a9dffe-fc36-44e7-b6cb-f5e16054eb54,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
429d1aaa-befa-44d1-80cd-afac6e93b2b2,"#N/A",e80a24a1-1b52-4d3b-aba5-6dc639e8e789,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
42a2d7ac-708c-46f5-9642-0a06bd21faba,"#N/A",58bea3a3-6604-4ce0-a232-f66908578276,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
42af04a0-5642-47b5-8eb2-067aca0fed76,"#N/A",73104bd0-aba8-4e94-aefc-2bdb146c0646,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
42b909d0-2837-4d72-b1f6-7bd3594f70fb,"#N/A",4cfdcdb6-51bb-40dd-979c-6edc5d4875a9,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
42c9a7af-5708-4df4-97f3-ad24e58a424d,"#N/A",58bea3a3-6604-4ce0-a232-f66908578276,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
42d37cfb-59be-4e35-92be-8bacebee75ae,"#N/A",0abd6e7b-8c72-48c9-9df9-b50842610398,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
42edc078-eb76-4add-9864-88342ee7ddc2,"#N/A",4b688989-4c37-479c-9cd6-ebe5a4e6dbca,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
42f20bf3-4336-4b37-b614-3eb6bc08c167,"#N/A",cbd233fa-a121-4a97-aa7f-0aa09743a866,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
430cc763-472f-4ec7-a4d7-20d39ce4401e,"#N/A",59647e5d-d9ff-4af0-8e05-c620df9cbe29,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
4332b99b-84d2-46ef-ab9d-07651ab69bb5,"#N/A",1cd25395-deda-435d-b103-8f330cf26a46,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
433c1513-047f-48c1-bee2-60951876ba43,"#N/A",84a8ceb6-efa2-4b28-8902-65d68f91b02b,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
433ec701-b71f-4f97-b33e-901e0a0c8ddf,"#N/A",1c83312d-4fbe-4d2e-8f13-afedf2b56726,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
43606d1a-a08b-476b-b334-2dcb9cb681fe,"#N/A",227c2737-9119-46a1-89fd-ff7bed3341b3,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
436a487f-9895-478e-9e03-8f39e5fb011c,"#N/A",296c3df2-6666-4222-aafc-d9999868a871,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
437bd537-7b84-4570-9614-c9ad45686f17,"#N/A",1d057965-f928-469b-8646-d404f2c6a826,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
438537f0-43ff-4284-b41b-d79a0b607df5,"#N/A",e527778a-1e5b-4c19-94d1-d4be866c1123,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
438807b0-7598-4d5c-929f-1a0562389e3f,"#N/A",254bccb7-93ef-4f8b-a1dc-609e600db979,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
438addf6-fd9d-45f2-9e96-61821236bfd0,"#N/A",56f5c423-88b9-460c-8100-d6399f4973c4,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
439782bb-f411-4621-b966-eec6c10ba741,"#N/A",139e6291-0002-42db-9c50-f99363181752,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
43c86a88-98a5-4d7d-88ea-94f687481742,"#N/A",673c1def-903e-46c8-a276-6d28658a3d17,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
43f9c0fb-f65c-4e80-8006-ab5b00fa6ed0,"#N/A",227c2737-9119-46a1-89fd-ff7bed3341b3,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
44024a40-91c1-4742-bc50-ecddea878974,"#N/A",1fd7719e-861f-49b5-9617-322b8a53092b,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
44230dff-e68b-46ce-a955-b0ca371a8f94,"#N/A",6d08fce8-232d-4cde-bd1d-3bc1f035c541,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
444eb8cc-7d1c-4225-bca9-7e87929799ef,"#N/A",31a8d76a-ac3b-418a-9d93-64181329d827,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
44509498-2750-4b19-9ea2-1c3435b7dc9f,"#N/A",8374b670-40db-4aa7-b830-bfaae3185c2c,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
44564dcc-b8ae-4457-87d2-ced890f89628,"#N/A",89289395-62de-4aa5-bcb4-f42fc8f8adfd,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
44577730-cb2c-4c1f-8075-6351727ec617,"#N/A",f6c7a754-3116-4941-82d2-1dadaf9ab82a,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
4465a65b-8007-4611-acdd-b464669dca0c,"#N/A",537a9f20-a68e-4ada-8bde-22347b49ee3b,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
446ee357-b138-494d-8ef6-d6b3ff11f30f,"#N/A",0809915e-78cb-4605-84ca-9c40d5179b23,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
44700677-84f5-4a47-9d48-40a61037737d,"#N/A",9728e13c-0c62-4ddf-9cce-2a4d8b867dc4,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
447c6086-9cc1-482e-a74e-aa43e7bba319,"#N/A",06319b62-6c2f-4b44-abfa-9c4ed4589c33,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1000.0,1000.0,"#N/A"
44816453-d55a-411d-ac5f-c363e48e8962,"#N/A",cd5e0fa5-ecda-4be4-9ffb-a3c7b13d9488,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
44827fc1-6c1c-4529-be7f-ea1186b377ea,"#N/A",11dfcd0c-d19d-487c-b7fd-f052a8f128d0,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
448ab0ef-dd1a-41b6-b85b-223b5bd6ce11,"#N/A",84a8ceb6-efa2-4b28-8902-65d68f91b02b,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
449ad5dc-9e78-4f3b-b3ec-78379bf81506,"#N/A",b4883ba0-6fc5-41d1-889a-4c6f42b4c533,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
449bfcd5-4879-4970-bfba-0e4c97f2394f,"#N/A",31a8d76a-ac3b-418a-9d93-64181329d827,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
44aaafe6-4228-441d-868a-076a7b36fb7e,"#N/A",76ccd386-03b8-408a-b2f0-5a0ce535c468,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
44b82f1d-adef-4efa-b3ae-53d9e2338a15,"#N/A",ad766744-a489-45cf-bedf-33bfe9e60745,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
44ba4b92-9cd3-4716-9ddf-f65c8b8771b3,"#N/A",27fe96f7-57ef-4600-84fa-1e81d1d9a512,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
44c74eaf-2623-4e2d-9edb-16250bf43e15,"#N/A",2c8850f1-fdb4-4591-831f-1745de564f66,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
44ccddcf-374a-4903-bec9-b9c5a5fd7311,"#N/A",730b8e42-5252-457b-866b-15061e00c1f2,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
44e12dc5-8009-40c0-993e-31099bac50a8,"#N/A",1fd7719e-861f-49b5-9617-322b8a53092b,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
44e9bc91-5f91-402f-bda9-1a1c0f4dcdc8,"#N/A",2d7df84b-bf90-4b7e-a90f-3734a3a40f92,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
44ea9b86-98a8-48e5-8a74-43ba606a9553,"#N/A",71b327f0-5293-4660-9864-86fd37406eee,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
44f31949-a3de-494a-95f1-fcba5e4ecb4e,"#N/A",5c90095c-b2ce-4811-acc3-0007ee324c44,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
44f93c12-1938-44d9-bea6-cd85f79a8b0c,"#N/A",810c1726-0c0c-41c1-9fa9-13b044316f46,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
44fb392a-4a0e-432e-be73-440feec483b4,"#N/A",6ca2fc81-5dd1-4938-b0d6-4086f589bbfc,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
450969ef-bf77-48ae-aee1-4c2e5434914c,"#N/A",1c66160a-7bfd-40c2-bacb-b582faef9f80,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
452dd5ad-6783-481e-a467-92dc638997e3,"#N/A",b55db67b-2887-4f06-ab14-d735d23e355a,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
45370c43-d2b2-4d2f-9760-b4cd67aeae3b,"#N/A",938d78aa-4cf5-4442-8c79-9a03f7cdc946,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
45414719-cae6-4828-8ddd-a9b6c83c9b37,"#N/A",7dda4af6-024a-42f8-b3e3-a19166b4f537,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
454829a9-9c2b-424e-9045-95252c92295d,"#N/A",7f3d271b-58ce-47f3-b03d-83d0c8997e44,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
456fd9e8-3696-46fc-a4fc-94a3967a7b84,"#N/A",653045c5-42d4-4d2c-9e72-907f5cb7648a,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
457cae90-8755-4620-9a6a-9add00aeb237,"#N/A",c817c21a-2455-45d3-b6f4-fe475a20e6af,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
458e2047-8ded-4c6d-97be-f87830f2a3e1,"#N/A",acf1ab8d-ab73-4c7b-8d41-a940edd03bd1,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
459ac8ef-ce12-40a3-9e17-466a4ac706b1,"#N/A",a11a55b8-37aa-413c-bfc1-09ae118a3574,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
45a25582-ef62-4141-ab1b-b6fd192e4174,"#N/A",dde50682-df5f-4eee-8339-a98190be6ad5,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
45a72f38-9b22-488a-9b6f-c3b766417169,"#N/A",dde50682-df5f-4eee-8339-a98190be6ad5,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
45a8bc92-09cf-41a5-af56-620aa458b752,"#N/A",3709d70d-2444-4099-8534-d889532c6ec7,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
45b465ee-284a-493e-b526-7d0e1b66f8ea,"#N/A",f1e7ea81-17bc-4940-816c-b37803187991,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
45bb77f5-a399-4764-a83a-2e29a68ad9d1,"#N/A",55b60f5e-0cb0-496c-9b5f-8928fc3cd5e8,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
45cb5372-088f-4a28-8699-61c067c3a175,"#N/A",1d313ab6-6468-4cd7-bd4f-3febf1245764,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
45d007aa-e2ab-4400-ba36-c2c148e1553a,"#N/A",41042c07-232c-4d93-8438-47728fb2624b,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
45d7cceb-e5b3-4799-ba75-14dcc1b71d67,"#N/A",c72b4181-8fb2-4f06-86c8-ee0362c74974,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
45e7f089-a94d-4fb2-8acc-2be5d2a696bd,"#N/A",fdd9df0c-d0fb-4f5d-bee0-ab3a2d04f83f,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
45e96a51-5b43-49b2-9b60-a1d68ff0f976,"#N/A",97937717-2393-4eba-9ec1-28b72ad77bf3,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
45f85a06-ac6f-48f8-9027-9518e5c5c7ec,"#N/A",fdd9df0c-d0fb-4f5d-bee0-ab3a2d04f83f,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
45fbf74f-4ce8-46e3-956a-cfc01333949a,"#N/A",4f1b9a13-1c14-40f4-88c6-939cd9e83dc2,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
45fd04fd-1d3b-4207-82f0-75a4965794f2,"#N/A",7df6d077-95d1-490c-8a31-bd5570f3bd41,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
4617394b-535c-4122-9b0c-dd56d010c70c,"#N/A",7b039580-3128-4444-b4b9-78a9efd53942,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
462069be-0820-4cc8-a898-e33c6b462bad,"#N/A",f7eafd24-11ae-4ac3-b344-75d4b8892219,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
462d8aaa-9ea3-46f1-bd0f-2730250188dd,"#N/A",0db9b1d5-203d-43d8-8039-f9f73098a74c,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
46322774-5efb-4c0e-a78a-4d1842a22aa1,"#N/A",139e6291-0002-42db-9c50-f99363181752,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
4634e998-99d3-4490-a2ce-93a7c48c5d57,"#N/A",5be269ac-5efb-4d59-bac8-6620d8c844b8,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
4646f4c9-7b6b-43a4-8c5c-c312ba6c2f74,"#N/A",b1989466-e16b-4c71-a5ff-dc954d950ee5,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
46499861-7f66-4811-9c12-476eefdd6454,"#N/A",9f326eed-be76-4b00-b87a-a27cf0feb34a,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
465c838d-db63-4f9c-ac38-0fe53b13730b,"#N/A",f0bb4996-4bb2-4c81-8238-86109f17bd38,25.0,"#N/A","#N/A","#N/A","#N/A","#N/A",20000.0,800.0,"#N/A"
4660b93b-f24d-4f36-b811-2dd42a3a71fe,"#N/A",1d0251da-1576-4688-9611-7abc51640656,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
4662aa99-b647-422a-82e3-2f2fb438be22,"#N/A",56ec1903-1984-4e98-9575-6e3bc0cfc103,1.0,00k3t000010JIXFAA4,c84d6b41-ff5b-4a13-bdd0-854e9ec336a3,Renewable,"#N/A","#N/A",120.0,120.0,"#N/A"
4671257b-e79a-429e-bc3c-1ffbf7cd270c,"#N/A",a5391d02-58d9-4f9f-bcd8-12bb91c55b8e,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
468e5c90-4ca6-44aa-8466-85dae9fb4ca4,"#N/A",e37fb6b1-8573-4528-9750-5a993cc0892d,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
46917e79-a95c-48c1-a29a-fcd6b9e567c1,"#N/A",11dfcd0c-d19d-487c-b7fd-f052a8f128d0,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5800.0,580.0,"#N/A"
4698a631-c7f4-4892-9c9c-96b96713e905,"#N/A",7b2aeaab-3d45-4079-8c9e-15afa32feb3d,9.0,"#N/A","#N/A","#N/A","#N/A","#N/A",450.0,50.0,"#N/A"
